time_s,ecg_mv
11.228,-0.31921
11.232,-0.31319
11.236,-0.29981
11.24,-0.30636
11.244,-0.31884
11.248,-0.31845
11.252,-0.30238
11.256,-0.29381
11.26,-0.31172
11.264,-0.30855
11.268,-0.30035
11.272,-0.29241
11.276,-0.31679
11.28,-0.31881
11.284,-0.30416
11.288,-0.30487
11.292,-0.31646
11.296,-0.32371
11.3,-0.31038
11.304,-0.29532
11.308,-0.31146
11.312,-0.3168
11.316,-0.29853
11.32,-0.29256
11.324,-0.29525
11.328,-0.30579
11.332,-0.29408
11.336,-0.28916
11.34,-0.29312
11.344,-0.30675
11.348,-0.2967
11.352,-0.27931
11.356,-0.27742
11.36,-0.27382
11.364,-0.2417
11.368,-0.23502
11.372,-0.23956
11.376,-0.24395
11.38,-0.22739
11.384,-0.21788
11.388,-0.20557
11.392,-0.20054
11.396,-0.20952
11.4,-0.19578
11.404,-0.20816
11.408,-0.21363
11.412,-0.2276
11.416,-0.20775
11.42,-0.19862
11.424,-0.22208
11.428,-0.217
11.432,-0.18599
11.436,-0.17577
11.44,-0.22127
11.444,-0.26403
11.448,-0.27588
11.452,-0.28399
11.456,-0.30052
11.46,-0.31888
11.464,-0.32425
11.468,-0.31696
11.472,-0.31976
11.476,-0.3364
11.48,-0.33614
11.484,-0.32937
11.488,-0.32061
11.492,-0.33986
11.496,-0.343
11.5,-0.33221
11.504,-0.33206
11.508,-0.33734
11.512,-0.33919
11.516,-0.33366
11.52,-0.33135
11.524,-0.34062
11.528,-0.37407
11.532,-0.41337
11.536,-0.4439
11.54,-0.44775
11.544,-0.46948
11.548,-0.48751
11.552,-0.54057
11.556,-0.57089
11.56,-0.5171
11.564,-0.37209
11.568,-0.18923
11.572,0.04181
11.576,0.37396
11.58,0.69919
11.584,0.88349
11.588,0.80457
11.592,0.37221
11.596,-0.17263
11.6,-0.43068
11.604,-0.44734
11.608,-0.39526
11.612,-0.37393
11.616,-0.37048
11.62,-0.36857
11.624,-0.35733
11.628,-0.37532
11.632,-0.37551
11.636,-0.36015
11.64,-0.3641
11.644,-0.37459
11.648,-0.37747
11.652,-0.35923
11.656,-0.36152
11.66,-0.37967
11.664,-0.37223
11.668,-0.35394
11.672,-0.3583
11.676,-0.372
11.68,-0.37386
11.684,-0.35271
11.688,-0.35176
11.692,-0.36914
11.696,-0.37371
11.7,-0.35407
11.704,-0.3585
11.708,-0.38192
11.712,-0.38757
11.716,-0.35931
11.72,-0.36326
11.724,-0.35654
11.728,-0.3639
11.732,-0.36164
11.736,-0.34393
11.74,-0.35271
11.744,-0.36645
11.748,-0.366
11.752,-0.35747
11.756,-0.36486
11.76,-0.36793
11.764,-0.36135
11.768,-0.35499
11.772,-0.36785
11.776,-0.38329
11.78,-0.37066
11.784,-0.34646
11.788,-0.34748
11.792,-0.36906
11.796,-0.38317
11.8,-0.37357
11.804,-0.35819
11.808,-0.36592
11.812,-0.37186
11.816,-0.35817
11.82,-0.35592
11.824,-0.35474
11.828,-0.37097
11.832,-0.36672
11.836,-0.36933
11.84,-0.38472
11.844,-0.38809
11.848,-0.3752
11.852,-0.37069
11.856,-0.36281
11.86,-0.37938
11.864,-0.38003
11.868,-0.36095
11.872,-0.36035
11.876,-0.36616
11.88,-0.35676
11.884,-0.33465
11.888,-0.32041
11.892,-0.31814
11.896,-0.3192
11.9,-0.29306
11.904,-0.28745
11.908,-0.28941
11.912,-0.27337
11.916,-0.26612
11.92,-0.25948
11.924,-0.26703
11.928,-0.2814
11.932,-0.27162
11.936,-0.25838
11.94,-0.26695
11.944,-0.27855
11.948,-0.26937
11.952,-0.25204
11.956,-0.24861
11.96,-0.25834
11.964,-0.25556
11.968,-0.25705
11.972,-0.2645
11.976,-0.28695
11.98,-0.29186
11.984,-0.27575
11.988,-0.28111
11.992,-0.27987
11.996,-0.287
12.0,-0.27772
12.004,-0.27527
12.008,-0.29899
12.012,-0.30866
12.016,-0.28959
12.02,-0.28687
12.024,-0.29582
12.028,-0.30434
12.032,-0.29878
12.036,-0.28917
12.04,-0.2871
12.044,-0.31778
12.048,-0.31577
12.052,-0.30498
12.056,-0.30275
12.06,-0.32473
12.064,-0.32286
12.068,-0.31671
12.072,-0.31841
12.076,-0.32958
12.08,-0.33277
12.084,-0.32052
12.088,-0.30971
12.092,-0.32253
12.096,-0.32725
12.1,-0.31177
12.104,-0.3117
12.108,-0.31918
12.112,-0.33223
12.116,-0.32376
12.12,-0.31396
12.124,-0.31502
12.128,-0.3289
12.132,-0.31822
12.136,-0.31557
12.14,-0.32863
12.144,-0.34108
12.148,-0.33933
12.152,-0.32056
12.156,-0.31998
12.16,-0.33738
12.164,-0.32716
12.168,-0.30768
12.172,-0.31714
12.176,-0.32636
12.18,-0.31586
12.184,-0.29594
12.188,-0.28106
12.192,-0.26457
12.196,-0.26241
12.2,-0.26055
12.204,-0.25627
12.208,-0.25501
12.212,-0.24887
12.216,-0.23213
12.22,-0.20501
12.224,-0.22015
12.228,-0.23267
12.232,-0.22476
12.236,-0.22734
12.24,-0.23133
12.244,-0.24108
12.248,-0.22987
12.252,-0.24497
12.256,-0.25342
12.26,-0.24498
12.264,-0.21698
12.268,-0.2075
12.272,-0.23749
12.276,-0.27208
12.28,-0.28106
12.284,-0.26838
12.288,-0.28192
12.292,-0.32207
12.296,-0.33894
12.3,-0.33208
12.304,-0.32993
12.308,-0.34922
12.312,-0.35703
12.316,-0.34847
12.32,-0.34665
12.324,-0.35332
12.328,-0.36322
12.332,-0.35853
12.336,-0.34756
12.34,-0.34706
12.344,-0.37025
12.348,-0.36624
12.352,-0.34597
12.356,-0.35423
12.36,-0.37862
12.364,-0.41238
12.368,-0.44979
12.372,-0.48855
12.376,-0.55196
12.38,-0.55859
12.384,-0.45688
12.388,-0.2893
12.392,-0.10336
12.396,0.23984
12.4,0.60079
12.404,0.78426
12.408,0.72198
12.412,0.33081
12.416,-0.12749
12.42,-0.39605
12.424,-0.49113
12.428,-0.46614
12.432,-0.4311
12.436,-0.4127
12.44,-0.40846
12.444,-0.41834
12.448,-0.39751
12.452,-0.4028
12.456,-0.40757
12.46,-0.41368
12.464,-0.40016
12.468,-0.39144
12.472,-0.39221
12.476,-0.40248
12.48,-0.40316
12.484,-0.40254
12.488,-0.40541
12.492,-0.40339
12.496,-0.41229
12.5,-0.39957
12.504,-0.38858
12.508,-0.39842
12.512,-0.39867
12.516,-0.39154
12.52,-0.38398
12.524,-0.40322
12.528,-0.41046
12.532,-0.41302
12.536,-0.40968
12.54,-0.41046
12.544,-0.42219
12.548,-0.41803
12.552,-0.41123
12.556,-0.41655
12.56,-0.42632
12.564,-0.42087
12.568,-0.42406
12.572,-0.41063
12.576,-0.412
12.58,-0.41266
12.584,-0.40638
12.588,-0.40121
12.592,-0.41039
12.596,-0.42429
12.6,-0.40904
12.604,-0.40066
12.608,-0.41458
12.612,-0.41697
12.616,-0.40805
12.62,-0.40316
12.624,-0.41381
12.628,-0.41821
12.632,-0.40525
12.636,-0.39062
12.64,-0.40664
12.644,-0.41922
12.648,-0.41608
12.652,-0.40555
12.656,-0.41396
12.66,-0.44419
12.664,-0.4423
12.668,-0.43741
12.672,-0.43414
12.676,-0.44479
12.68,-0.44176
12.684,-0.43419
12.688,-0.43614
12.692,-0.44582
12.696,-0.44251
12.7,-0.43401
12.704,-0.41651
12.708,-0.41258
12.712,-0.39621
12.716,-0.37372
12.72,-0.37135
12.724,-0.3688
12.728,-0.36288
12.732,-0.34005
12.736,-0.30553
12.74,-0.31427
12.744,-0.32457
12.748,-0.32321
12.752,-0.30385
12.756,-0.30592
12.76,-0.32866
12.764,-0.32643
12.768,-0.30909
12.772,-0.30979
12.776,-0.30588
12.78,-0.31731
12.784,-0.30486
12.788,-0.29809
12.792,-0.30856
12.796,-0.32075
12.8,-0.31635
12.804,-0.3115
12.808,-0.32464
12.812,-0.33799
12.816,-0.32393
12.82,-0.31372
12.824,-0.32075
12.828,-0.33184
12.832,-0.3294
12.836,-0.30014
12.84,-0.30769
12.844,-0.32368
12.848,-0.32556
12.852,-0.3193
12.856,-0.32706
12.86,-0.34974
12.864,-0.34872
12.868,-0.34679
12.872,-0.34603
12.876,-0.36123
12.88,-0.34981
12.884,-0.33712
12.888,-0.3506
12.892,-0.3505
12.896,-0.35303
12.9,-0.34234
12.904,-0.33491
12.908,-0.34954
12.912,-0.35486
12.916,-0.35506
12.92,-0.34488
12.924,-0.34786
12.928,-0.35981
12.932,-0.36665
12.936,-0.35172
12.94,-0.35298
12.944,-0.36829
12.948,-0.3584
12.952,-0.33903
12.956,-0.34863
12.96,-0.34787
12.964,-0.34005
12.968,-0.33977
12.972,-0.34083
12.976,-0.3454
12.98,-0.35904
12.984,-0.34497
12.988,-0.33994
12.992,-0.3506
12.996,-0.35246
13.0,-0.34334
13.004,-0.33062
13.008,-0.33839
13.012,-0.35765
13.016,-0.33769
13.02,-0.31275
13.024,-0.31759
13.028,-0.31385
13.032,-0.30121
13.036,-0.28115
13.04,-0.26832
13.044,-0.2874
13.048,-0.25463
13.052,-0.22891
13.056,-0.233
13.06,-0.25209
13.064,-0.25026
13.068,-0.24576
13.072,-0.25618
13.076,-0.26545
13.08,-0.2841
13.084,-0.2816
13.088,-0.26415
13.092,-0.2552
13.096,-0.26686
13.1,-0.29509
13.104,-0.29957
13.108,-0.33095
13.112,-0.35469
13.116,-0.34914
13.12,-0.35014
13.124,-0.36508
13.128,-0.3687
13.132,-0.36179
13.136,-0.35846
13.14,-0.3681
13.144,-0.38301
13.148,-0.38065
13.152,-0.36079
13.156,-0.37046
13.16,-0.39067
13.164,-0.387
13.168,-0.3638
13.172,-0.36752
13.176,-0.38357
13.18,-0.38154
13.184,-0.37337
13.188,-0.37456
13.192,-0.41125
13.196,-0.45965
13.2,-0.47685
13.204,-0.50113
13.208,-0.55368
13.212,-0.51432
13.216,-0.35654
13.22,-0.1559
13.224,0.10378
13.228,0.45042
13.232,0.75406
13.236,0.85287
13.24,0.66397
13.244,0.17223
13.248,-0.27543
13.252,-0.44765
13.256,-0.48324
13.26,-0.4579
13.264,-0.42644
13.268,-0.40931
13.272,-0.41162
13.276,-0.41968
13.28,-0.40669
13.284,-0.39066
13.288,-0.38936
13.292,-0.40597
13.296,-0.41612
13.3,-0.39993
13.304,-0.40158
13.308,-0.40853
13.312,-0.43096
13.316,-0.41051
13.32,-0.40754
13.324,-0.42318
13.328,-0.4423
13.332,-0.42232
13.336,-0.42073
13.34,-0.42384
13.344,-0.42368
13.348,-0.42605
13.352,-0.41755
13.356,-0.41856
13.36,-0.42588
13.364,-0.41881
13.368,-0.40934
13.372,-0.41046
13.376,-0.42412
13.38,-0.42529
13.384,-0.40747
13.388,-0.39851
13.392,-0.42002
13.396,-0.42538
13.4,-0.41798
13.404,-0.41662
13.408,-0.42608
13.412,-0.43724
13.416,-0.4249
13.42,-0.41648
13.424,-0.42342
13.428,-0.43693
13.432,-0.4295
13.436,-0.4265
13.44,-0.4162
13.444,-0.4229
13.448,-0.42943
13.452,-0.41837
13.456,-0.40311
13.46,-0.41637
13.464,-0.4195
13.468,-0.41828
13.472,-0.42237
13.476,-0.43466
13.48,-0.43765
13.484,-0.4223
13.488,-0.44264
13.492,-0.45844
13.496,-0.46516
13.5,-0.4651
13.504,-0.46473
13.508,-0.46972
13.512,-0.49141
13.516,-0.46629
13.52,-0.45529
13.524,-0.45877
13.528,-0.45176
13.532,-0.43329
13.536,-0.41297
13.54,-0.40168
13.544,-0.40275
13.548,-0.37768
13.552,-0.3632
13.556,-0.36243
13.56,-0.37432
13.564,-0.35617
13.568,-0.33358
13.572,-0.32913
13.576,-0.33359
13.58,-0.33859
13.584,-0.31376
13.588,-0.31028
13.592,-0.3209
13.596,-0.31948
13.6,-0.31599
13.604,-0.30803
13.608,-0.31645
13.612,-0.32658
13.616,-0.31839
13.62,-0.31257
13.624,-0.32689
13.628,-0.33782
13.632,-0.32749
13.636,-0.32282
13.64,-0.32714
13.644,-0.35032
13.648,-0.33393
13.652,-0.31415
13.656,-0.32804
13.66,-0.34398
13.664,-0.34498
13.668,-0.33506
13.672,-0.33249
13.676,-0.35223
13.68,-0.35751
13.684,-0.33656
13.688,-0.33144
13.692,-0.34885
13.696,-0.36944
13.7,-0.35338
13.704,-0.33367
13.708,-0.35579
13.712,-0.35047
13.716,-0.33613
13.72,-0.33002
13.724,-0.32709
13.728,-0.35438
13.732,-0.34731
13.736,-0.33937
13.74,-0.33956
13.744,-0.36588
13.748,-0.36027
13.752,-0.34932
13.756,-0.35067
13.76,-0.36414
13.764,-0.35738
13.768,-0.34774
13.772,-0.35098
13.776,-0.36059
13.78,-0.36133
13.784,-0.34457
13.788,-0.34793
13.792,-0.35627
13.796,-0.35832
13.8,-0.34828
13.804,-0.3333
13.808,-0.34973
13.812,-0.34545
13.816,-0.33195
13.82,-0.3405
13.824,-0.34816
13.828,-0.35519
13.832,-0.34228
13.836,-0.32954
13.84,-0.33036
13.844,-0.32943
13.848,-0.29966
13.852,-0.27636
13.856,-0.28022
13.86,-0.28889
13.864,-0.27602
13.868,-0.25145
13.872,-0.24009
13.876,-0.24025
13.88,-0.23651
13.884,-0.22276
13.888,-0.22499
13.892,-0.24339
13.896,-0.25634
13.9,-0.242
13.904,-0.24175
13.908,-0.26838
13.912,-0.26178
13.916,-0.22718
13.92,-0.2353
13.924,-0.28401
13.928,-0.31096
13.932,-0.32026
13.936,-0.32183
13.94,-0.33599
13.944,-0.35835
13.948,-0.3624
13.952,-0.34871
13.956,-0.33601
13.96,-0.34936
13.964,-0.35736
13.968,-0.33837
13.972,-0.34754
13.976,-0.3617
13.98,-0.37553
13.984,-0.36649
13.988,-0.35479
13.992,-0.36975
13.996,-0.37515
14.0,-0.36299
14.004,-0.36229
14.008,-0.37923
14.012,-0.38568
14.016,-0.39365
14.02,-0.43993
14.024,-0.47699
14.028,-0.52503
14.032,-0.54822
14.036,-0.43979
14.04,-0.24558
14.044,-0.01841
14.048,0.33757
14.052,0.70486
14.056,0.90645
14.06,0.81114
14.064,0.34174
14.068,-0.18618
14.072,-0.45017
14.076,-0.46558
14.08,-0.40358
14.084,-0.37842
14.088,-0.38358
14.092,-0.39591
14.096,-0.40244
14.1,-0.40184
14.104,-0.40076
14.108,-0.39242
14.112,-0.40698
14.116,-0.39785
14.12,-0.38308
14.124,-0.39699
14.128,-0.40688
14.132,-0.39217
14.136,-0.37848
14.14,-0.39391
14.144,-0.40958
14.148,-0.39954
14.152,-0.38705
14.156,-0.3977
14.16,-0.40931
14.164,-0.40238
14.168,-0.3926
14.172,-0.3929
14.176,-0.39851
14.18,-0.41044
14.184,-0.39491
14.188,-0.38949
14.192,-0.40129
14.196,-0.38834
14.2,-0.38395
14.204,-0.37308
14.208,-0.38175
14.212,-0.39077
14.216,-0.38781
14.22,-0.38406
14.224,-0.3845
14.228,-0.40109
14.232,-0.39543
14.236,-0.36972
14.24,-0.3771
14.244,-0.3981
14.248,-0.39789
14.252,-0.38228
14.256,-0.37593
14.26,-0.3926
14.264,-0.38103
14.268,-0.36649
14.272,-0.36496
14.276,-0.37962
14.28,-0.37951
14.284,-0.37081
14.288,-0.36641
14.292,-0.38054
14.296,-0.40057
14.3,-0.39603
14.304,-0.37474
14.308,-0.39988
14.312,-0.40717
14.316,-0.39484
14.32,-0.37682
14.324,-0.38351
14.328,-0.40028
14.332,-0.37921
14.336,-0.37001
14.34,-0.36446
14.344,-0.35731
14.348,-0.34234
14.352,-0.3115
14.356,-0.30789
14.36,-0.30844
14.364,-0.29154
14.368,-0.27847
14.372,-0.27388
14.376,-0.28052
14.38,-0.28434
14.384,-0.27766
14.388,-0.26575
14.392,-0.27907
14.396,-0.29076
14.4,-0.27815
14.404,-0.27101
14.408,-0.27554
14.412,-0.28846
14.416,-0.28406
14.42,-0.26026
14.424,-0.26811
14.428,-0.28515
14.432,-0.26788
14.436,-0.26983
14.44,-0.28353
14.444,-0.29655
14.448,-0.29333
14.452,-0.27756
14.456,-0.27868
14.46,-0.2971
14.464,-0.30191
14.468,-0.28318
14.472,-0.28686
14.476,-0.29587
14.48,-0.30221
14.484,-0.28905
14.488,-0.2872
14.492,-0.2959
14.496,-0.30503
14.5,-0.30006
14.504,-0.28118
14.508,-0.30655
14.512,-0.31226
14.516,-0.30373
14.52,-0.29551
14.524,-0.31225
14.528,-0.33286
14.532,-0.31795
14.536,-0.31472
14.54,-0.31023
14.544,-0.32476
14.548,-0.31894
14.552,-0.30436
14.556,-0.3078
14.56,-0.31595
14.564,-0.31324
14.568,-0.30422
14.572,-0.30277
14.576,-0.30899
14.58,-0.3116
14.584,-0.30479
14.588,-0.29689
14.592,-0.32342
14.596,-0.328
14.6,-0.32182
14.604,-0.30516
14.608,-0.31461
14.612,-0.32799
14.616,-0.31163
14.62,-0.30436
14.624,-0.29643
14.628,-0.31552
14.632,-0.30651
14.636,-0.27813
14.64,-0.26585
14.644,-0.25124
14.648,-0.23328
14.652,-0.22688
14.656,-0.22831
14.66,-0.23588
14.664,-0.23287
14.668,-0.21504
14.672,-0.2015
14.676,-0.20537
14.68,-0.20111
14.684,-0.19486
14.688,-0.195
14.692,-0.2136
14.696,-0.22578
14.7,-0.22097
14.704,-0.21863
14.708,-0.22952
14.712,-0.24978
14.716,-0.23443
14.72,-0.19964
14.724,-0.18743
14.728,-0.228
14.732,-0.25432
14.736,-0.26206
14.74,-0.28719
14.744,-0.31961
14.748,-0.32403
14.752,-0.32904
14.756,-0.32853
14.76,-0.32938
14.764,-0.34169
14.768,-0.32633
14.772,-0.33055
14.776,-0.35117
14.78,-0.35156
14.784,-0.35403
14.788,-0.3453
14.792,-0.34397
14.796,-0.35372
14.8,-0.34111
14.804,-0.3392
14.808,-0.35347
14.812,-0.41255
14.816,-0.45224
14.82,-0.47364
14.824,-0.52837
14.828,-0.53845
14.832,-0.41128
14.836,-0.21762
14.84,0.04862
14.844,0.395
14.848,0.72855
14.852,0.8392
14.856,0.60217
14.86,0.08185
14.864,-0.34824
14.868,-0.45274
14.872,-0.41275
14.876,-0.37616
14.88,-0.37547
14.884,-0.36911
14.888,-0.36162
14.892,-0.37037
14.896,-0.37441
14.9,-0.35921
14.904,-0.35091
14.908,-0.36433
14.912,-0.3811
14.916,-0.37321
14.92,-0.36337
14.924,-0.37353
14.928,-0.38768
14.932,-0.38509
14.936,-0.37478
14.94,-0.37658
14.944,-0.38749
14.948,-0.37939
14.952,-0.37092
14.956,-0.3663
14.96,-0.38229
14.964,-0.36791
14.968,-0.35451
14.972,-0.35161
14.976,-0.36227
14.98,-0.36656
14.984,-0.35184
14.988,-0.36462
14.992,-0.36591
14.996,-0.37783
15.0,-0.35589
15.004,-0.36115
15.008,-0.37541
15.012,-0.38206
15.016,-0.37675
15.02,-0.36452
15.024,-0.36588
15.028,-0.37469
15.032,-0.35842
15.036,-0.34907
15.04,-0.35714
15.044,-0.36203
15.048,-0.3575
15.052,-0.3353
15.056,-0.33942
15.06,-0.35796
15.064,-0.34679
15.068,-0.34492
15.072,-0.35058
15.076,-0.35876
15.08,-0.36319
15.084,-0.36343
15.088,-0.36615
15.092,-0.36884
15.096,-0.38023
15.1,-0.36446
15.104,-0.35232
15.108,-0.36717
15.112,-0.37818
15.116,-0.37103
15.12,-0.36072
15.124,-0.37114
15.128,-0.38058
15.132,-0.36721
15.136,-0.35437
15.14,-0.35575
15.144,-0.35134
15.148,-0.34764
15.152,-0.33196
15.156,-0.32692
15.16,-0.33695
15.164,-0.32729
15.168,-0.30474
15.172,-0.29532
15.176,-0.30863
15.18,-0.29409
15.184,-0.27655
15.188,-0.2666
15.192,-0.28637
15.196,-0.2837
15.2,-0.26565
15.204,-0.25938
15.208,-0.2667
15.212,-0.27394
15.216,-0.26206
15.22,-0.25172
15.224,-0.26665
15.228,-0.28091
15.232,-0.29165
15.236,-0.28086
15.24,-0.28279
15.244,-0.30211
15.248,-0.30056
15.252,-0.29751
15.256,-0.29618
15.26,-0.29434
15.264,-0.31117
15.268,-0.30318
15.272,-0.29231
15.276,-0.3085
15.28,-0.31942
15.284,-0.30887
15.288,-0.3042
15.292,-0.31025
15.296,-0.30923
15.3,-0.30465
15.304,-0.30293
15.308,-0.30297
15.312,-0.31266
15.316,-0.31502
15.32,-0.31546
15.324,-0.32854
15.328,-0.34593
15.332,-0.32099
15.336,-0.31855
15.34,-0.32595
15.344,-0.32717
15.348,-0.32254
15.352,-0.32022
15.356,-0.31535
15.36,-0.33812
15.364,-0.33617
15.368,-0.32322
15.372,-0.32954
15.376,-0.33768
15.38,-0.33625
15.384,-0.32439
15.388,-0.31525
15.392,-0.3364
15.396,-0.34085
15.4,-0.32596
15.404,-0.32194
15.408,-0.32517
15.412,-0.33054
15.416,-0.31755
15.42,-0.31142
15.424,-0.31368
15.428,-0.33397
15.432,-0.33288
15.436,-0.30847
15.44,-0.2984
15.444,-0.28782
15.448,-0.2689
15.452,-0.26467
15.456,-0.25942
15.46,-0.26595
15.464,-0.2733
15.468,-0.25357
15.472,-0.23313
15.476,-0.2372
15.48,-0.24092
15.484,-0.23384
15.488,-0.2318
15.492,-0.23742
15.496,-0.24544
15.5,-0.22084
15.504,-0.22323
15.508,-0.24345
15.512,-0.2527
15.516,-0.22034
15.52,-0.22851
15.524,-0.27665
15.528,-0.30714
15.532,-0.31933
15.536,-0.3388
15.54,-0.34842
15.544,-0.35868
15.548,-0.35066
15.552,-0.33792
15.556,-0.33846
15.56,-0.3574
15.564,-0.35789
15.568,-0.34403
15.572,-0.34835
15.576,-0.35439
15.58,-0.35457
15.584,-0.34656
15.588,-0.3506
15.592,-0.35929
15.596,-0.37246
15.6,-0.39141
15.604,-0.43953
15.608,-0.47407
15.612,-0.51097
15.616,-0.56797
15.62,-0.49317
15.624,-0.36147
15.628,-0.25127
15.632,-0.08112
15.636,0.1973
15.64,0.56405
15.644,0.80434
15.648,0.94892
15.652,0.92366
15.656,0.65018
15.66,0.23039
15.664,-0.16466
15.668,-0.39697
15.672,-0.46538
15.676,-0.44348
15.68,-0.41557
15.684,-0.39113
15.688,-0.36946
15.692,-0.39517
15.696,-0.40105
15.7,-0.40674
15.704,-0.40217
15.708,-0.4031
15.712,-0.40075
15.716,-0.39136
15.72,-0.37922
15.724,-0.39822
15.728,-0.41701
15.732,-0.40232
15.736,-0.38989
15.74,-0.38408
15.744,-0.39959
15.748,-0.39312
15.752,-0.40318
15.756,-0.40736
15.76,-0.41131
15.764,-0.39408
15.768,-0.38887
15.772,-0.40352
15.776,-0.42859
15.78,-0.42058
15.784,-0.40603
15.788,-0.40444
15.792,-0.4094
15.796,-0.41318
15.8,-0.40287
15.804,-0.39786
15.808,-0.39012
15.812,-0.39685
15.816,-0.3892
15.82,-0.38959
15.824,-0.41012
15.828,-0.42198
15.832,-0.41118
15.836,-0.39874
15.84,-0.39381
15.844,-0.41406
15.848,-0.40983
15.852,-0.39895
15.856,-0.38569
15.86,-0.40154
15.864,-0.39912
15.868,-0.38353
15.872,-0.37637
15.876,-0.39515
15.88,-0.41611
15.884,-0.41724
15.888,-0.4118
15.892,-0.44188
15.896,-0.46139
15.9,-0.46187
15.904,-0.45462
15.908,-0.44946
15.912,-0.47225
15.916,-0.46219
15.92,-0.45503
15.924,-0.45308
15.928,-0.46689
15.932,-0.44791
15.936,-0.42159
15.94,-0.4159
15.944,-0.41641
15.948,-0.39644
15.952,-0.35967
15.956,-0.35163
15.96,-0.34695
15.964,-0.33501
15.968,-0.30978
15.972,-0.31018
15.976,-0.32896
15.98,-0.32884
15.984,-0.30019
15.988,-0.29833
15.992,-0.31532
15.996,-0.32134
16.0,-0.30232
16.004,-0.30152
16.008,-0.31545
16.012,-0.32397
16.016,-0.30435
16.02,-0.30915
16.024,-0.30644
16.028,-0.31217
16.032,-0.30413
16.036,-0.30346
16.04,-0.31148
16.044,-0.31413
16.048,-0.32335
16.052,-0.31975
16.056,-0.32274
16.06,-0.3432
16.064,-0.33354
16.068,-0.3269
16.072,-0.31628
16.076,-0.33655
16.08,-0.34514
16.084,-0.3325
16.088,-0.34193
16.092,-0.35167
16.096,-0.36182
16.1,-0.34571
16.104,-0.33338
16.108,-0.33721
16.112,-0.34116
16.116,-0.33383
16.12,-0.33157
16.124,-0.33598
16.128,-0.34581
16.132,-0.35116
16.136,-0.34716
16.14,-0.34732
16.144,-0.36415
16.148,-0.35857
16.152,-0.34911
16.156,-0.34219
16.16,-0.35474
16.164,-0.34764
16.168,-0.33635
16.172,-0.33808
16.176,-0.35387
16.18,-0.37464
16.184,-0.3513
16.188,-0.346
16.192,-0.36253
16.196,-0.35269
16.2,-0.33971
16.204,-0.34685
16.208,-0.35581
16.212,-0.3505
16.216,-0.34032
16.22,-0.3385
16.224,-0.33635
16.228,-0.34007
16.232,-0.30791
16.236,-0.28796
16.24,-0.27671
16.244,-0.28349
16.248,-0.27495
16.252,-0.25918
16.256,-0.24143
16.26,-0.25474
16.264,-0.24012
16.268,-0.22177
16.272,-0.23967
16.276,-0.25593
16.28,-0.27151
16.284,-0.25658
16.288,-0.24785
16.292,-0.27015
16.296,-0.2759
16.3,-0.25069
16.304,-0.23041
16.308,-0.24248
16.312,-0.27518
16.316,-0.2796
16.32,-0.29447
16.324,-0.32938
16.328,-0.35327
16.332,-0.35601
16.336,-0.35723
16.34,-0.36705
16.344,-0.37854
16.348,-0.35966
16.352,-0.34964
16.356,-0.35119
16.36,-0.37254
16.364,-0.35628
16.368,-0.35268
16.372,-0.34628
16.376,-0.35515
16.38,-0.35762
16.384,-0.35654
16.388,-0.3533
16.392,-0.36443
16.396,-0.3728
16.4,-0.38843
16.404,-0.44484
16.408,-0.48816
16.412,-0.53649
16.416,-0.56707
16.42,-0.46946
16.424,-0.27097
16.428,-0.02966
16.432,0.33675
16.436,0.72036
16.44,0.91667
16.444,0.75284
16.448,0.23473
16.452,-0.28451
16.456,-0.48685
16.46,-0.47542
16.464,-0.42057
16.468,-0.39564
16.472,-0.40781
16.476,-0.40967
16.48,-0.40611
16.484,-0.40224
16.488,-0.38289
16.492,-0.39892
16.496,-0.39956
16.5,-0.39736
16.504,-0.38881
16.508,-0.39945
16.512,-0.41301
16.516,-0.39403
16.52,-0.37739
16.524,-0.39493
16.528,-0.39613
16.532,-0.39561
16.536,-0.37893
16.54,-0.39
16.544,-0.40581
16.548,-0.40468
16.552,-0.39761
16.556,-0.3976
16.56,-0.40494
16.564,-0.38946
16.568,-0.38179
16.572,-0.38515
16.576,-0.39559
16.58,-0.40393
16.584,-0.39592
16.588,-0.38926
16.592,-0.40912
16.596,-0.40726
16.6,-0.4022
16.604,-0.40794
16.608,-0.40839
16.612,-0.4149
16.616,-0.40462
16.62,-0.39824
16.624,-0.40388
16.628,-0.39646
16.632,-0.40152
16.636,-0.38595
16.64,-0.3844
16.644,-0.40496
16.648,-0.3956
16.652,-0.38168
16.656,-0.38841
16.66,-0.40837
16.664,-0.40123
16.668,-0.40638
16.672,-0.4088
16.676,-0.42375
16.68,-0.43225
16.684,-0.41599
16.688,-0.42052
16.692,-0.43878
16.696,-0.43721
16.7,-0.43589
16.704,-0.43077
16.708,-0.44352
16.712,-0.43657
16.716,-0.42034
16.72,-0.41111
16.724,-0.40182
16.728,-0.40352
16.732,-0.37475
16.736,-0.35118
16.74,-0.34433
16.744,-0.35242
16.748,-0.32867
16.752,-0.31728
16.756,-0.30094
16.76,-0.3072
16.764,-0.30966
16.768,-0.28821
16.772,-0.28593
16.776,-0.29493
16.78,-0.29797
16.784,-0.28998
16.788,-0.28073
16.792,-0.29332
16.796,-0.28875
16.8,-0.28122
16.804,-0.26824
16.808,-0.27803
16.812,-0.29135
16.816,-0.27686
16.82,-0.27948
16.824,-0.29497
16.828,-0.30379
16.832,-0.29071
16.836,-0.27593
16.84,-0.27741
